match_id,season,match_date_utc,home_team,away_team,home_last5_wins,home_last5_draws,home_last5_losses,away_last5_wins,away_last5_draws,away_last5_losses,home_avg_goals,home_avg_goals_conceded,away_avg_goals,away_avg_goals_conceded,home_avg_goals_last5,home_avg_conceded_last5,away_avg_goals_last5,away_avg_conceded_last5,home_form_points,away_form_points,home_elo,away_elo,elo_diff,home_rank,away_rank,home_win_streak,home_draw_streak,home_loss_streak,home_unbeaten_streak,away_win_streak,away_draw_streak,away_loss_streak,away_unbeaten_streak,h2h_home_wins,h2h_away_wins,h2h_draws,h2h_total,home_home_win_rate,home_home_avg_goals,away_away_win_rate,away_away_avg_goals,home_rest_days,away_rest_days,home_matches_played,away_matches_played,home_goal_diff,away_goal_diff,result
4n1L5NUq,2006-2007,2006-10-14 20:30:00+00:00,U. A. Maracaibo,Carabobo,2,3,0,2,3,0,1.2645,0.8968,1.2119,1.2517,1.2,0.4,1.2,0.6,9,9,1611.74,1561.5,50.25,2,5,0,2,0,5,1,0,0,8,7,3,7,17,0.4416,1.5325,0.2133,1.1333,6,6,155,151,57,-6,H
Y3AkBq7M,2006-2007,2006-10-15 20:30:00+00:00,Zamora,Portuguesa,0,3,2,1,3,1,1.2222,1.5556,1.4444,1.1111,1.6,2.0,1.2,1.4,3,6,1498.08,1533.4,-35.32,8,6,0,3,0,3,0,2,0,2,0,1,0,1,0.3333,2.3333,0.25,1.0,7,7,9,9,-3,3,D
jemwCPiG,2006-2007,2006-10-15 20:30:00+00:00,Aragua,Trujillanos,1,2,2,1,3,1,1.1111,1.3333,0.9934,1.2914,1.8,1.8,1.8,1.8,5,6,1528.47,1435.71,92.76,7,14,0,0,1,0,0,0,1,0,1,2,2,5,0.4545,1.3182,0.1757,0.8784,7,7,45,151,-10,-45,H
06fQER7c,2006-2007,2006-10-22 20:30:00+00:00,Portuguesa,Dep. Táchira,0,4,1,2,2,1,1.5,1.2,1.4276,1.1645,0.8,1.2,2.0,1.6,4,8,1536.35,1595.45,-59.11,7,4,0,3,0,3,0,0,1,0,0,0,1,1,0.4,1.8,0.3117,1.1299,7,10,10,152,3,40,D
8WcYC5xA,2006-2007,2006-10-22 20:30:00+00:00,Zamora,Caracas,0,4,1,2,2,1,1.3,1.6,1.6026,0.8782,2.0,2.2,1.6,0.8,4,8,1495.14,1647.57,-152.43,8,1,0,4,0,4,1,0,0,4,0,0,1,1,0.25,2.25,0.3506,1.2727,7,8,10,156,-3,113,D
MFeMF7hi,2006-2007,2006-10-22 20:30:00+00:00,Mineros,Aragua,3,1,1,2,2,1,1.2792,1.1494,1.1739,1.3478,2.0,1.4,2.6,1.8,10,8,1609.31,1536.41,72.91,3,6,1,0,0,3,1,0,0,1,2,2,1,5,0.5584,1.6883,0.2174,0.913,10,7,154,46,20,-8,H
fTgUDoN3,2006-2007,2006-10-22 20:30:00+00:00,U. A. Maracaibo,Monagas,2,3,0,0,1,4,1.2692,0.8974,1.1053,1.4013,1.2,0.6,0.2,2.6,9,1,1621.23,1443.75,177.48,2,13,1,0,0,6,0,0,1,0,9,3,5,17,0.4487,1.5385,0.1447,1.0132,8,8,156,152,58,-45,H
0pJBa6NG,2006-2007,2006-10-29 21:30:00+00:00,Aragua,Portuguesa,1,2,2,0,4,1,1.1702,1.3617,1.3636,1.0909,2.0,2.2,0.6,1.0,5,4,1527.77,1534.47,-6.7,7,6,0,0,1,0,0,4,0,4,0,0,1,1,0.4783,1.4348,0.2,1.2,7,7,47,11,-9,3,D
Eiang40p,2006-2007,2006-10-29 21:30:00+00:00,Trujillanos,Mineros,1,2,2,3,1,1,1.0,1.3092,1.2839,1.1484,2.0,2.4,1.8,1.2,5,10,1427.78,1617.95,-190.17,15,3,0,0,2,0,2,0,0,4,4,6,7,17,0.3117,1.1039,0.1818,0.8701,14,7,152,155,-47,21,H
dCCKcphT,2006-2007,2006-10-29 21:30:00+00:00,Monagas,Carabobo,0,1,4,1,3,1,1.098,1.3987,1.2105,1.2566,0.2,2.0,1.2,1.0,1,6,1438.36,1552.01,-113.65,14,5,0,0,2,0,0,0,1,0,4,4,9,17,0.3947,1.1974,0.2105,1.1316,7,15,153,152,-46,-7,D
hrbjhOFj,2006-2007,2006-10-29 21:30:00+00:00,Zamora,U. A. Maracaibo,0,5,0,3,2,0,1.2727,1.5455,1.2675,0.8917,1.8,1.8,1.2,0.4,5,11,1497.53,1626.61,-129.08,8,2,0,5,0,5,2,0,0,7,0,0,1,1,0.2,2.0,0.359,1.0,7,7,11,157,-3,59,A
r98GbQxN,2006-2007,2006-10-29 21:30:00+00:00,Dep. Táchira,Caracas,1,3,1,2,3,0,1.4183,1.1569,1.5987,0.879,1.4,1.2,1.4,0.4,6,9,1597.33,1645.17,-47.85,4,1,0,1,0,1,0,1,0,5,4,6,7,17,0.5867,1.7333,0.3462,1.2692,7,7,153,157,40,113,H
ABhi28wb,2006-2007,2006-11-05 21:30:00+00:00,Monagas,Zamora,0,2,3,0,4,1,1.1104,1.4091,1.25,1.5833,0.8,2.2,1.6,1.8,2,4,1438.99,1482.87,-43.88,14,9,0,1,0,1,0,0,1,0,0,1,0,1,0.3896,1.2208,0.0,0.6667,7,7,154,12,-46,-4,D
Iyda0n8A,2006-2007,2006-11-05 21:30:00+00:00,U. A. Maracaibo,Dep. Táchira,3,2,0,2,2,1,1.2722,0.8924,1.4221,1.1558,1.2,0.6,1.8,1.4,11,8,1641.28,1610.94,30.33,1,3,3,0,0,8,1,0,0,2,7,4,6,17,0.4557,1.5316,0.3077,1.1154,7,7,158,154,60,41,D
Sn3n3lOi,2006-2007,2006-11-05 21:30:00+00:00,Caracas,Aragua,1,3,1,1,2,2,1.5949,0.8861,1.1667,1.3542,1.2,0.8,1.8,2.0,6,5,1631.56,1523.58,107.98,2,7,0,0,1,0,0,1,0,1,3,1,1,5,0.6582,1.9241,0.2083,0.9167,7,7,158,48,112,-9,H
U1pq4U8o,2006-2007,2006-11-05 21:30:00+00:00,Carabobo,Mineros,1,3,1,3,1,1,1.2222,1.268,1.2821,1.1603,1.6,1.4,2.0,1.4,6,10,1551.39,1597.89,-46.5,5,4,0,1,0,1,0,0,1,0,4,5,8,17,0.4079,1.2895,0.1795,0.8718,7,7,153,156,-7,19,D
l2ie1Sh4,2006-2007,2006-11-05 21:30:00+00:00,Portuguesa,Trujillanos,0,5,0,2,1,2,1.3333,1.0833,1.0131,1.3072,0.8,0.8,2.4,2.4,5,7,1538.67,1447.84,90.83,6,13,0,5,0,5,1,0,0,1,1,0,0,1,0.3333,1.5,0.1733,0.8933,7,7,12,153,3,-45,H
CtYhuoWp,2006-2007,2006-11-08 21:30:00+00:00,Carabobo,Trujillanos,1,3,1,2,0,3,1.2208,1.2662,1.013,1.3182,1.8,1.6,2.4,2.8,6,6,1548.94,1439.84,109.1,5,13,0,2,0,2,0,0,1,0,8,4,5,17,0.4026,1.2857,0.1711,0.8947,3,3,154,154,-7,-47,H
2NQ1m9O4,2006-2007,2006-11-12 21:30:00+00:00,Aragua,U. A. Maracaibo,1,1,3,3,2,0,1.1429,1.3673,1.2704,0.8931,1.4,2.0,1.2,0.6,4,11,1516.15,1635.54,-119.39,7,2,0,0,1,0,0,1,0,9,2,2,1,5,0.4583,1.4167,0.3671,1.0127,7,7,49,159,-11,60,A
AXoRqRNT,2006-2007,2006-11-12 21:30:00+00:00,Zamora,Carabobo,0,4,1,2,2,1,1.2308,1.5385,1.2194,1.2581,1.6,1.8,1.8,1.4,4,8,1485.43,1556.33,-70.89,9,5,0,1,0,1,1,0,0,3,0,1,0,1,0.1667,1.8333,0.2078,1.1558,7,4,13,155,-4,-6,H
E5hIomgH,2006-2007,2006-11-12 21:30:00+00:00,Mineros,Portuguesa,2,2,1,1,4,0,1.2803,1.1592,1.4615,1.0769,1.8,1.6,1.2,0.8,8,7,1600.33,1546.67,53.66,4,5,0,1,0,1,1,0,0,6,0,1,0,1,0.5641,1.6923,0.1667,1.1667,7,7,157,13,19,5,H
KrgEnTwB,2006-2007,2006-11-12 21:30:00+00:00,Dep. Táchira,Monagas,2,2,1,0,3,2,1.4194,1.1548,1.1097,1.4065,1.6,1.2,0.8,1.6,8,3,1616.68,1436.43,180.25,3,13,0,1,0,3,0,2,0,2,6,5,6,17,0.5921,1.7368,0.1429,1.0,7,7,155,155,41,-46,D
hdiMp78N,2006-2007,2006-11-12 21:30:00+00:00,Trujillanos,Caracas,1,0,4,2,2,1,1.0065,1.3161,1.5975,0.8805,1.6,2.8,1.4,0.6,3,8,1432.45,1638.98,-206.53,15,2,0,0,2,0,1,0,0,1,3,11,3,17,0.3205,1.1282,0.3418,1.2658,4,7,155,159,-48,114,A
Kbyclk9b,2006-2007,2006-11-19 21:30:00+00:00,Zamora,Dep. Táchira,1,3,1,1,3,1,1.4286,1.4286,1.4167,1.1538,1.8,1.2,0.8,1.0,6,6,1500.1,1605.99,-105.9,8,4,1,0,0,2,0,2,0,4,0,1,0,1,0.2857,2.1429,0.3038,1.1139,7,7,14,156,0,41,H
YswkjBvn,2006-2007,2006-11-19 21:30:00+00:00,Monagas,Aragua,0,3,2,1,1,3,1.109,1.4038,1.12,1.36,1.0,1.8,1.2,1.6,3,4,1447.11,1501.05,-53.94,13,8,0,3,0,3,0,0,2,0,0,3,2,5,0.3846,1.2179,0.2,0.88,7,7,156,50,-46,-12,H
fivoiiPu,2006-2007,2006-11-19 21:30:00+00:00,Caracas,Mineros,3,1,1,3,1,1,1.5938,0.875,1.2911,1.1646,1.6,0.6,1.8,1.4,10,10,1650.22,1609.68,40.54,2,3,2,0,0,2,1,0,0,2,7,3,7,17,0.6625,1.925,0.1772,0.8734,7,7,160,158,115,20,H
jeDUrfXI,2006-2007,2006-11-19 21:30:00+00:00,Carabobo,Portuguesa,1,2,2,1,3,1,1.2115,1.2756,1.5,1.2143,1.2,2.0,1.6,1.4,5,6,1541.66,1537.32,4.35,5,6,0,0,1,0,0,0,1,0,0,0,1,1,0.4103,1.2821,0.1429,1.2857,7,7,156,14,-10,4,H
t8xgkVgh,2006-2007,2006-11-19 21:30:00+00:00,U. A. Maracaibo,Trujillanos,4,1,0,1,0,4,1.2688,0.8875,1.0,1.3141,1.4,0.6,1.2,2.0,13,3,1650.65,1421.21,229.44,2,15,1,0,0,10,0,0,3,0,3,3,11,17,0.45,1.525,0.1688,0.8831,7,7,160,156,61,-49,H
4fg1mIIm,2006-2007,2006-11-26 21:30:00+00:00,Aragua,Zamora,0,1,4,2,2,1,1.1176,1.3725,1.4,1.3333,0.6,1.6,1.6,0.8,1,8,1487.15,1516.37,-29.21,9,7,0,0,3,0,2,0,0,3,0,0,1,1,0.44,1.36,0.0,0.7143,7,7,51,15,-13,1,H
4vBIodm0,2006-2007,2006-11-26 21:30:00+00:00,Mineros,U. A. Maracaibo,2,1,2,4,1,0,1.283,1.1698,1.2733,0.8882,1.4,1.8,1.4,0.6,7,13,1599.82,1654.83,-55.0,3,2,0,0,1,0,2,0,0,11,3,7,7,17,0.5696,1.7089,0.375,1.0125,7,7,159,161,18,62,D
n3GDnxYg,2006-2007,2006-11-26 21:30:00+00:00,Dep. Táchira,Carabobo,1,3,1,2,2,1,1.4076,1.1529,1.2166,1.2675,0.8,0.8,1.4,1.6,6,8,1589.72,1553.0,36.72,4,5,0,0,1,0,1,0,0,1,6,3,8,17,0.5844,1.7273,0.2051,1.141,7,7,157,157,40,-8,H
rV9MpG26,2006-2007,2006-11-26 21:30:00+00:00,Portuguesa,Caracas,1,2,2,3,1,1,1.4,1.2667,1.5963,0.8696,1.2,1.4,1.4,0.6,5,10,1525.98,1660.08,-134.1,6,1,0,0,2,0,3,0,0,3,0,1,0,1,0.4286,1.7143,0.35,1.2625,7,7,15,161,2,117,A
xh9QqzIC,2006-2007,2006-11-26 21:30:00+00:00,Trujillanos,Monagas,1,0,4,1,3,1,1.0,1.3185,1.1146,1.4013,1.0,1.6,1.4,1.4,3,6,1417.03,1461.0,-43.97,16,12,0,0,4,0,1,0,0,4,6,6,5,17,0.3165,1.1139,0.141,1.0,7,7,157,157,-50,-45,D
AXgclb3s,2006-2007,2006-12-10 21:30:00+00:00,Zamora,Trujillanos,2,1,2,0,1,4,1.3125,1.3125,1.0,1.3165,1.4,0.8,0.6,1.6,7,1,1503.58,1414.48,89.11,7,16,0,0,1,0,0,1,0,1,0,0,1,1,0.375,2.0,0.1667,0.8846,14,14,16,158,0,-50,H
EPEMf0QD,2006-2007,2006-12-10 21:30:00+00:00,Dep. Táchira,Aragua,2,2,1,1,1,3,1.4051,1.1456,1.1154,1.3462,1.0,0.8,0.6,1.2,8,4,1599.73,1499.94,99.79,3,8,1,0,0,1,1,0,0,1,3,0,2,5,0.5897,1.7179,0.1923,0.8846,14,14,158,52,41,-12,H
MicWVGmD,2006-2007,2006-12-10 21:30:00+00:00,Carabobo,Caracas,2,1,2,4,0,1,1.2089,1.2658,1.5926,0.8642,0.8,1.2,1.4,0.4,7,12,1542.99,1674.52,-131.53,5,1,0,0,1,0,4,0,0,4,4,8,5,17,0.4177,1.2911,0.358,1.2593,14,14,158,162,-9,118,A
hGDQgKuK,2006-2007,2006-12-10 21:30:00+00:00,Monagas,Mineros,1,4,0,1,2,2,1.1139,1.3987,1.2875,1.175,1.6,1.4,1.4,2.0,7,5,1463.56,1597.76,-134.2,12,4,0,1,0,5,0,1,0,1,6,9,2,17,0.3924,1.2278,0.175,0.8625,14,14,158,160,-45,18,D
zu3VhveQ,2006-2007,2006-12-10 21:30:00+00:00,U. A. Maracaibo,Portuguesa,3,2,0,1,1,3,1.2778,0.8951,1.3125,1.25,1.6,1.0,1.2,1.6,11,4,1656.89,1511.55,145.34,2,7,0,1,0,12,0,0,3,0,0,0,1,1,0.4568,1.5309,0.125,1.125,14,14,162,16,62,1,H
0x9NXxJ0,2006-2007,2006-12-17 21:30:00+00:00,Portuguesa,Monagas,1,0,4,1,4,0,1.2941,1.3529,1.1132,1.3962,1.2,2.0,1.2,1.0,3,7,1505.28,1465.13,40.15,7,12,0,0,4,0,0,2,0,6,0,0,1,1,0.375,1.5,0.1392,1.0,7,7,17,159,-1,-45,H
A3r3zuZs,2006-2007,2006-12-17 21:30:00+00:00,Aragua,Carabobo,1,0,4,2,0,3,1.0943,1.3585,1.2075,1.2767,0.4,1.4,0.8,1.6,3,6,1492.24,1528.44,-36.19,9,5,0,0,1,0,0,0,2,0,2,3,0,5,0.4615,1.3462,0.2025,1.1266,7,7,53,159,-14,-11,D
hC5FZbll,2006-2007,2006-12-17 21:30:00+00:00,Caracas,U. A. Maracaibo,5,0,0,3,2,0,1.6012,0.865,1.2883,0.8957,1.8,0.2,1.8,1.0,15,11,1689.07,1663.16,25.91,1,2,5,0,0,5,1,0,0,13,9,4,8,21,0.6667,1.9259,0.3704,1.0247,7,7,163,163,120,64,H
nZ4JYI3f,2006-2007,2006-12-17 21:30:00+00:00,Mineros,Zamora,1,3,1,3,1,1,1.2857,1.1739,1.3529,1.2941,1.4,1.6,1.6,0.6,6,10,1596.19,1511.64,84.55,4,7,0,2,0,2,1,0,0,1,0,0,1,1,0.5625,1.7125,0.0,0.625,7,7,161,17,18,1,A
r1bSWdY6,2006-2007,2006-12-17 21:30:00+00:00,Trujillanos,Dep. Táchira,0,1,4,2,2,1,1.0,1.3208,1.4088,1.1384,0.6,1.4,1.0,0.6,1,8,1406.42,1607.43,-201.01,16,3,0,0,1,0,2,0,0,2,3,9,5,17,0.3125,1.1125,0.3,1.1,7,7,159,159,-51,43,H
2yCJTuus,2006-2007,2007-01-07 21:30:00+00:00,Dep. Táchira,Mineros,2,1,2,1,2,2,1.4,1.1375,1.2778,1.1728,0.8,0.6,1.2,1.6,7,5,1586.9,1572.41,14.49,3,4,0,0,1,0,0,0,1,0,8,7,3,18,0.5949,1.7215,0.1728,0.8642,21,21,160,162,42,17,D
AqKiYLWP,2006-2007,2007-01-07 21:30:00+00:00,Carabobo,U. A. Maracaibo,1,1,3,3,1,1,1.2,1.2688,1.2866,0.9085,0.6,1.6,1.8,1.4,4,10,1531.34,1652.71,-121.37,6,2,0,1,0,1,0,0,1,0,3,8,7,18,0.4125,1.2875,0.3659,1.0244,21,21,160,164,-11,62,H
Oj0SRJ9g,2006-2007,2007-01-07 21:30:00+00:00,Zamora,Portuguesa,4,0,1,1,0,4,1.3333,1.2222,1.2778,1.2778,1.6,0.4,0.8,1.8,12,3,1535.42,1515.15,20.27,6,7,2,0,0,2,1,0,0,1,0,1,1,2,0.4444,2.0,0.1111,1.1111,21,21,18,18,2,0,H
WhLmZ1HJ,2006-2007,2007-01-07 21:30:00+00:00,Aragua,Trujillanos,1,1,3,1,1,3,1.0741,1.3333,1.0,1.3125,0.4,1.0,0.8,1.2,4,4,1489.34,1426.94,62.4,9,15,0,1,0,1,1,0,0,1,2,2,2,6,0.4444,1.2963,0.1646,0.8861,21,21,54,160,-14,-50,D
tSANSafm,2006-2007,2007-01-07 21:30:00+00:00,Monagas,Caracas,1,3,1,5,0,0,1.1062,1.3938,1.6098,0.8659,1.0,1.0,2.0,0.4,6,15,1455.25,1699.51,-244.26,13,1,0,0,1,0,6,0,0,6,0,13,5,18,0.3875,1.225,0.3659,1.2805,21,21,160,164,-46,122,A
QVIdAIvJ,2006-2007,2007-01-17 21:30:00+00:00,Zamora,Caracas,4,0,1,5,0,0,1.4211,1.2632,1.6061,0.8606,1.4,0.8,2.0,0.4,12,15,1546.1,1709.23,-163.13,6,1,3,0,0,3,7,0,0,7,0,0,2,2,0.5,2.1,0.3735,1.2771,10,10,19,165,3,123,D
Sp0gBbPC,2006-2007,2007-01-17 21:30:00+00:00,U. A. Maracaibo,Monagas,2,1,2,1,2,2,1.2788,0.9212,1.0994,1.3913,1.6,2.0,0.8,1.0,7,5,1635.73,1445.54,190.19,2,13,0,0,2,0,0,0,2,0,10,3,5,18,0.4634,1.5488,0.1375,0.9875,10,10,165,161,59,-47,D
YN0kCvA6,2006-2007,2007-01-17 21:30:00+00:00,Portuguesa,Dep. Táchira,1,0,4,2,1,2,1.3158,1.3684,1.3913,1.1304,0.8,1.8,0.6,0.4,3,7,1504.48,1581.81,-77.33,7,3,0,0,1,0,0,1,0,1,0,0,2,2,0.4444,1.4444,0.2963,1.0864,10,10,19,161,-1,42,A
fX1oDKf0,2006-2007,2007-01-17 21:30:00+00:00,Mineros,Aragua,0,3,2,1,2,2,1.2699,1.1656,1.0727,1.3273,0.6,1.2,0.6,1.0,3,5,1577.5,1482.36,95.14,4,9,0,1,0,1,0,2,0,2,3,2,1,6,0.5556,1.6914,0.1852,0.8519,10,10,163,55,17,-14,D
xd7tE0uf,2006-2007,2007-01-17 21:30:00+00:00,Carabobo,Trujillanos,2,1,2,1,2,2,1.2112,1.2609,1.0,1.3106,1.2,0.8,1.0,1.2,7,5,1548.33,1433.92,114.41,6,15,1,0,0,2,0,1,0,2,9,4,5,18,0.4198,1.3086,0.1625,0.8875,10,10,161,161,-8,-50,H
0QpQFMAs,2006-2007,2007-01-21 21:30:00+00:00,Trujillanos,Mineros,1,2,2,0,4,1,0.9938,1.3086,1.2805,1.1768,0.8,1.0,1.2,1.4,5,4,1426.7,1569.36,-142.65,15,4,0,0,1,0,0,2,0,2,5,6,7,18,0.321,1.1111,0.1707,0.8537,4,4,162,164,-51,17,D
2k5kMOXD,2006-2007,2007-01-21 21:30:00+00:00,Aragua,Portuguesa,1,3,1,1,0,4,1.1071,1.3571,1.35,1.45,1.0,1.2,1.2,2.0,6,3,1490.51,1487.44,3.07,8,9,0,3,0,3,0,0,2,0,0,0,2,2,0.4286,1.2857,0.1,1.2,4,4,56,20,-14,-2,H
O4gbK22Q,2006-2007,2007-01-21 21:30:00+00:00,Monagas,Carabobo,0,3,2,2,1,2,1.1049,1.3951,1.2099,1.2531,0.8,1.2,1.0,0.8,3,7,1456.47,1555.54,-99.07,13,5,0,1,0,1,2,0,0,3,4,4,10,18,0.3827,1.2099,0.2,1.1125,4,4,162,162,-47,-7,D
fmpUEtQm,2006-2007,2007-01-21 21:30:00+00:00,Zamora,U. A. Maracaibo,3,1,1,1,2,2,1.35,1.2,1.2831,0.9277,1.2,0.8,1.6,2.2,10,5,1548.97,1624.8,-75.83,6,2,0,1,0,4,0,1,0,1,0,1,1,2,0.4545,1.9091,0.3614,1.012,4,4,20,166,3,59,D
tt4gLrmK,2006-2007,2007-01-21 21:30:00+00:00,Dep. Táchira,Caracas,3,1,1,4,1,0,1.4012,1.1358,1.5964,0.8554,1.2,0.6,1.6,0.4,10,13,1598.86,1706.35,-107.49,3,1,1,0,0,2,0,1,0,8,5,6,7,18,0.5875,1.7,0.369,1.2619,4,4,162,166,43,123,D
63PCbueD,2006-2007,2007-01-24 21:30:00+00:00,U. A. Maracaibo,Dep. Táchira,1,2,2,2,2,1,1.2814,0.9281,1.3988,1.135,1.4,2.0,1.2,0.8,5,8,1625.91,1599.2,26.71,2,3,0,2,0,2,0,1,0,3,7,4,7,18,0.4578,1.5542,0.3049,1.1098,3,3,167,163,59,43,H
SCQ8aLu7,2006-2007,2007-01-24 21:30:00+00:00,Monagas,Zamora,0,3,2,3,2,0,1.1043,1.3926,1.3333,1.1905,0.8,1.2,1.4,0.8,3,11,1456.43,1547.86,-91.43,13,6,0,2,0,2,0,2,0,5,0,1,1,2,0.378,1.2073,0.1111,0.6667,3,3,163,21,-47,3,A
WpXa1sBf,2006-2007,2007-01-24 21:30:00+00:00,Carabobo,Mineros,2,2,1,0,4,1,1.2086,1.2515,1.2848,1.1818,1.2,0.8,1.2,1.4,8,4,1555.58,1567.4,-11.82,6,4,0,1,0,4,0,3,0,3,4,5,9,18,0.4268,1.3049,0.1687,0.8675,3,3,163,165,-7,17,A
ply401Q0,2006-2007,2007-01-24 21:30:00+00:00,Caracas,Aragua,3,2,0,1,3,1,1.5928,0.8563,1.1053,1.3333,1.6,0.6,1.0,1.2,11,6,1706.01,1501.9,204.11,1,7,0,2,0,9,1,0,0,4,4,1,1,6,0.6707,1.939,0.1786,0.9286,3,3,167,57,123,-13,H
xOXe2Nel,2006-2007,2007-01-25 21:30:00+00:00,Portuguesa,Trujillanos,1,0,4,1,2,2,1.2857,1.4286,1.0,1.3129,1.2,2.0,1.0,1.2,3,5,1476.05,1428.66,47.39,11,15,0,0,3,0,0,1,0,1,2,0,0,2,0.4,1.5,0.1605,0.8765,4,4,21,163,-3,-51,H
ELSG7qYQ,2006-2007,2007-01-28 21:30:00+00:00,Trujillanos,Caracas,1,2,2,3,2,0,1.0,1.3171,1.6012,0.8512,1.0,1.2,1.6,0.4,5,11,1419.07,1710.74,-291.67,16,1,0,0,1,0,1,0,0,10,3,12,3,18,0.3171,1.122,0.3647,1.2588,3,4,164,168,-52,126,H
fFAq33tr,2006-2007,2007-01-28 21:30:00+00:00,Zamora,Carabobo,3,2,0,2,2,1,1.3636,1.1364,1.2073,1.2561,1.4,0.6,1.2,0.6,11,8,1564.25,1535.61,28.65,5,6,1,0,0,6,0,0,1,0,1,1,0,2,0.4167,1.8333,0.1975,1.1111,4,4,22,164,5,-8,H
t8U8953E,2006-2007,2007-01-28 21:30:00+00:00,Aragua,U. A. Maracaibo,1,3,1,1,2,2,1.0862,1.3621,1.2917,0.9226,1.0,1.4,1.4,1.8,6,5,1497.16,1636.32,-139.16,7,2,0,0,1,0,1,0,0,3,2,3,1,6,0.4483,1.2759,0.3571,1.0119,4,4,58,168,-16,62,A
zVTC8PIK,2006-2007,2007-01-28 21:30:00+00:00,Mineros,Portuguesa,1,3,1,2,0,3,1.2892,1.1807,1.3182,1.4091,1.4,1.4,1.4,1.6,6,6,1587.38,1485.64,101.73,4,8,1,0,0,4,1,0,0,1,1,1,0,2,0.5488,1.7073,0.0909,1.0909,4,3,166,22,18,-2,H
GpL5mOte,2006-2007,2007-02-04 21:30:00+00:00,Caracas,Mineros,2,2,1,2,3,0,1.5976,0.8698,1.2934,1.1737,1.2,1.0,1.8,1.2,8,9,1686.71,1595.01,91.7,1,3,0,0,1,0,2,0,0,5,8,3,7,18,0.6747,1.9518,0.1786,0.881,7,7,169,167,123,20,H
OAODo2B7,2006-2007,2007-02-04 21:30:00+00:00,U. A. Maracaibo,Trujillanos,2,2,1,1,2,2,1.2899,0.9172,1.0182,1.3152,1.4,1.2,1.6,1.4,8,5,1650.52,1443.09,207.43,2,13,2,0,0,4,1,0,0,1,4,3,11,18,0.4643,1.5714,0.1585,0.878,7,7,169,165,63,-49,D
UXQ4Aol8,2006-2007,2007-02-04 21:30:00+00:00,Zamora,Dep. Táchira,3,2,0,1,2,2,1.4348,1.1304,1.3902,1.1463,1.8,0.8,0.8,1.4,11,5,1574.59,1588.79,-14.2,5,3,2,0,0,7,0,0,1,0,1,1,0,2,0.4615,1.9231,0.3012,1.0964,7,11,23,164,7,40,H
pKP9nrd1,2006-2007,2007-02-04 21:30:00+00:00,Monagas,Aragua,0,2,3,1,2,2,1.0976,1.3963,1.0678,1.3559,0.6,1.4,1.0,1.6,2,5,1440.04,1482.96,-42.92,14,8,0,0,1,0,0,0,2,0,1,3,2,6,0.3735,1.1928,0.1724,0.8966,11,7,164,59,-49,-17,D
xfM1l4Rl,2006-2007,2007-02-04 21:30:00+00:00,Carabobo,Portuguesa,2,1,2,1,0,4,1.2061,1.2667,1.2609,1.4348,1.4,1.2,1.2,2.0,7,3,1525.27,1478.01,47.26,6,10,0,0,2,0,0,0,1,0,1,0,1,2,0.4217,1.3012,0.0833,1.0,7,7,165,23,-10,-4,H
EHnIdSJ8,2006-2007,2007-02-11 21:30:00+00:00,Aragua,Zamora,1,2,2,3,2,0,1.05,1.3333,1.4167,1.0833,0.8,1.4,1.4,0.4,5,11,1485.56,1586.71,-101.15,8,4,0,1,0,1,3,0,0,8,1,0,1,2,0.4333,1.2333,0.2,0.8,7,7,60,24,-17,8,H
EiHMgQ3R,2006-2007,2007-02-11 21:30:00+00:00,Portuguesa,Caracas,1,0,4,2,2,1,1.2083,1.4167,1.6059,0.8706,0.8,1.6,1.6,1.2,3,8,1468.42,1694.68,-226.27,11,1,0,0,2,0,1,0,0,1,0,2,0,2,0.4545,1.5455,0.3605,1.2558,7,7,24,170,-5,125,A
KUHIf6lL,2006-2007,2007-02-11 21:30:00+00:00,Mineros,U. A. Maracaibo,2,2,1,2,3,0,1.2917,1.1845,1.2882,0.9176,2.0,1.8,1.6,0.8,8,9,1587.04,1639.18,-52.15,3,2,0,0,1,0,0,1,0,5,3,7,8,18,0.5542,1.7108,0.3647,1.0118,7,7,168,170,18,63,H
fVWdkpCr,2006-2007,2007-02-11 21:30:00+00:00,Trujillanos,Monagas,1,2,2,0,3,2,1.0181,1.3133,1.0909,1.3879,1.6,1.4,0.6,1.2,5,3,1454.44,1437.43,17.01,13,14,0,1,0,2,0,1,0,1,6,6,6,18,0.3253,1.1566,0.1358,1.0,7,7,166,165,-49,-49,A
tvJEenZE,2006-2007,2007-02-11 21:30:00+00:00,Dep. Táchira,Carabobo,1,2,2,2,1,2,1.3818,1.1455,1.2048,1.259,0.8,1.4,1.0,1.2,5,7,1576.66,1534.87,41.79,4,6,0,0,2,0,1,0,0,1,7,3,8,18,0.5802,1.6914,0.1951,1.1098,7,7,165,166,39,-9,D
zRmEc842,2006-2007,2007-02-14 21:30:00+00:00,Dep. Táchira,Monagas,1,2,2,1,3,1,1.3795,1.1446,1.0904,1.3795,1.0,1.6,0.8,1.0,5,6,1570.47,1458.62,111.85,5,12,0,1,0,1,1,0,0,2,6,5,7,18,0.5732,1.6829,0.1463,1.0,3,3,166,166,39,-48,D
